Number;Region;data;confirmed;dead;recovered
19;Ternopil;06.03.20;0;0;0
19;Ternopil;07.03.20;0;0;0
19;Ternopil;08.03.20;0;0;0
19;Ternopil;09.03.20;0;0;0
19;Ternopil;10.03.20;0;0;0
19;Ternopil;11.03.20;0;0;0
19;Ternopil;12.03.20;0;0;0
19;Ternopil;13.03.20;0;0;0
19;Ternopil;14.03.20;0;0;0
19;Ternopil;15.03.20;0;0;0
19;Ternopil;16.03.20;0;0;0
19;Ternopil;17.03.20;0;0;0
19;Ternopil;18.03.20;0;0;0
19;Ternopil;19.03.20;0;0;0
19;Ternopil;20.03.20;1;0;0
19;Ternopil;21.03.20;0;0;0
19;Ternopil;22.03.20;0;0;0
19;Ternopil;23.03.20;1;0;0
19;Ternopil;24.03.20;3;0;0
19;Ternopil;25.03.20;10;1;0
19;Ternopil;26.03.20;11;0;0
19;Ternopil;27.03.20;17;0;0
19;Ternopil;28.03.20;14;0;0
19;Ternopil;29.03.20;3;0;0
19;Ternopil;30.03.20;18;0;0
19;Ternopil;31.03.20;20;0;0
19;Ternopil;01.04.20;13;0;0
19;Ternopil;02.04.20;8;1;0
19;Ternopil;03.04.20;16;0;0
19;Ternopil;04.04.20;25;0;0
19;Ternopil;05.04.20;0;0;0
19;Ternopil;06.04.20;8;1;0
19;Ternopil;07.04.20;0;0;0
19;Ternopil;08.04.20;0;2;0
19;Ternopil;09.04.20;27;0;0
19;Ternopil;10.04.20;12;0;1
19;Ternopil;11.04.20;36;0;2
19;Ternopil;12.04.20;30;0;4
19;Ternopil;13.04.20;7;0;1
19;Ternopil;14.04.20;7;0;7
19;Ternopil;15.04.20;46;0;3
19;Ternopil;16.04.20;20;0;7
19;Ternopil;17.04.20;13;0;6
19;Ternopil;18.04.20;24;0;3
19;Ternopil;19.04.20;24;1;0
19;Ternopil;20.04.20;21;1;1
19;Ternopil;21.04.20;36;0;0
19;Ternopil;22.04.20;29;0;5
19;Ternopil;23.04.20;33;0;7
19;Ternopil;24.04.20;32;1;10
19;Ternopil;25.04.20;43;1;3
19;Ternopil;26.04.20;5;1;12
19;Ternopil;27.04.20;52;2;2
19;Ternopil;28.04.20;44;0;2
19;Ternopil;29.04.20;70;2;2
19;Ternopil;30.04.20;14;0;15
19;Ternopil;01.05.20;30;1;24
19;Ternopil;02.05.20;45;0;10
19;Ternopil;03.05.20;28;0;32
19;Ternopil;04.05.20;27;0;13
19;Ternopil;05.05.20;11;0;16
19;Ternopil;06.05.20;17;2;23
19;Ternopil;07.05.20;8;0;43
19;Ternopil;08.05.20;18;1;28
19;Ternopil;09.05.20;22;0;28
19;Ternopil;10.05.20;19;0;27
19;Ternopil;11.05.20;3;2;25
19;Ternopil;12.05.20;7;0;2
19;Ternopil;13.05.20;5;1;68
19;Ternopil;14.05.20;27;1;50
19;Ternopil;15.05.20;6;0;65
19;Ternopil;16.05.20;13;0;31
19;Ternopil;17.05.20;3;0;21
19;Ternopil;18.05.20;0;0;20
19;Ternopil;19.05.20;8;0;28
19;Ternopil;20.05.20;9;1;31
19;Ternopil;21.05.20;7;0;43
19;Ternopil;22.05.20;3;1;36
19;Ternopil;23.05.20;7;0;20
19;Ternopil;24.05.20;6;0;13
19;Ternopil;25.05.20;3;1;8
19;Ternopil;26.05.20;2;1;17
19;Ternopil;27.05.20;5;0;8
19;Ternopil;28.05.20;14;0;60
19;Ternopil;29.05.20;15;0;21
19;Ternopil;30.05.20;9;0;3
19;Ternopil;31.05.20;7;0;4
19;Ternopil;01.06.20;4;0;9
19;Ternopil;02.06.20;21;0;27
19;Ternopil;03.06.20;20;0;10
19;Ternopil;04.06.20;14;0;6
19;Ternopil;05.06.20;21;0;13
19;Ternopil;06.06.20;20;0;7
19;Ternopil;07.06.20;17;0;3
19;Ternopil;08.06.20;12;0;0
19;Ternopil;09.06.20;9;0;0
19;Ternopil;10.06.20;36;0;8
19;Ternopil;11.06.20;22;0;13
19;Ternopil;12.06.20;31;0;4
19;Ternopil;13.06.20;23;0;8
19;Ternopil;14.06.20;39;0;2
20;Kharkiv;22.01.20;0;0;0
20;Kharkiv;23.01.20;0;0;0
20;Kharkiv;24.01.20;0;0;0
20;Kharkiv;25.01.20;0;0;0
20;Kharkiv;26.01.20;0;0;0
20;Kharkiv;27.01.20;0;0;0
20;Kharkiv;28.01.20;0;0;0
20;Kharkiv;29.01.20;0;0;0
20;Kharkiv;30.01.20;0;0;0
20;Kharkiv;31.01.20;0;0;0
20;Kharkiv;01.02.20;0;0;0
20;Kharkiv;02.02.20;0;0;0
20;Kharkiv;03.02.20;0;0;0
20;Kharkiv;04.02.20;0;0;0
20;Kharkiv;05.02.20;0;0;0
20;Kharkiv;06.02.20;0;0;0
20;Kharkiv;07.02.20;0;0;0
20;Kharkiv;08.02.20;0;0;0
20;Kharkiv;09.02.20;0;0;0
20;Kharkiv;10.02.20;0;0;0
20;Kharkiv;11.02.20;0;0;0
20;Kharkiv;12.02.20;0;0;0
20;Kharkiv;13.02.20;0;0;0
20;Kharkiv;14.02.20;0;0;0
20;Kharkiv;15.02.20;0;0;0
20;Kharkiv;16.02.20;0;0;0
20;Kharkiv;17.02.20;0;0;0
20;Kharkiv;18.02.20;0;0;0
20;Kharkiv;19.02.20;0;0;0
20;Kharkiv;20.02.20;0;0;0
20;Kharkiv;21.02.20;0;0;0
20;Kharkiv;22.02.20;0;0;0
20;Kharkiv;23.02.20;0;0;0
20;Kharkiv;24.02.20;0;0;0
20;Kharkiv;25.02.20;0;0;0
20;Kharkiv;26.02.20;0;0;0
20;Kharkiv;27.02.20;0;0;0
20;Kharkiv;28.02.20;0;0;0
20;Kharkiv;29.02.20;0;0;0
20;Kharkiv;01.03.20;0;0;0
20;Kharkiv;02.03.20;0;0;0
20;Kharkiv;03.03.20;0;0;0
20;Kharkiv;04.03.20;0;0;0
20;Kharkiv;05.03.20;0;0;0
20;Kharkiv;06.03.20;0;0;0
20;Kharkiv;07.03.20;0;0;0
20;Kharkiv;08.03.20;0;0;0
20;Kharkiv;09.03.20;0;0;0
20;Kharkiv;10.03.20;0;0;0
20;Kharkiv;11.03.20;0;0;0
20;Kharkiv;12.03.20;0;0;0
20;Kharkiv;13.03.20;0;0;0
20;Kharkiv;14.03.20;0;0;0
20;Kharkiv;15.03.20;0;0;0
20;Kharkiv;16.03.20;0;0;0
20;Kharkiv;17.03.20;0;0;0
20;Kharkiv;18.03.20;0;0;0
20;Kharkiv;19.03.20;0;0;0
20;Kharkiv;20.03.20;0;0;0
20;Kharkiv;21.03.20;0;0;0
20;Kharkiv;22.03.20;0;0;0
20;Kharkiv;23.03.20;0;0;0
20;Kharkiv;24.03.20;0;0;0
20;Kharkiv;25.03.20;1;0;0
20;Kharkiv;26.03.20;0;0;0
20;Kharkiv;27.03.20;0;0;0
20;Kharkiv;28.03.20;0;0;0
20;Kharkiv;29.03.20;0;0;0
20;Kharkiv;30.03.20;0;0;0
20;Kharkiv;31.03.20;2;0;0
20;Kharkiv;01.04.20;0;0;0
20;Kharkiv;02.04.20;0;0;0
20;Kharkiv;03.04.20;1;0;0
20;Kharkiv;04.04.20;0;0;0
20;Kharkiv;05.04.20;0;0;0
20;Kharkiv;06.04.20;1;0;0
20;Kharkiv;07.04.20;0;0;0
20;Kharkiv;08.04.20;0;0;0
20;Kharkiv;09.04.20;1;0;0
20;Kharkiv;10.04.20;2;0;0
20;Kharkiv;11.04.20;3;0;0
20;Kharkiv;12.04.20;0;0;0
20;Kharkiv;13.04.20;3;0;0
20;Kharkiv;14.04.20;16;1;1
20;Kharkiv;15.04.20;10;0;1
20;Kharkiv;16.04.20;17;0;0
20;Kharkiv;17.04.20;9;0;2
20;Kharkiv;18.04.20;1;0;0
20;Kharkiv;19.04.20;10;1;0
20;Kharkiv;20.04.20;0;0;1
20;Kharkiv;21.04.20;8;0;2
20;Kharkiv;22.04.20;17;0;0
20;Kharkiv;23.04.20;17;1;5
20;Kharkiv;24.04.20;7;1;4
20;Kharkiv;25.04.20;22;0;0
20;Kharkiv;26.04.20;49;0;0
20;Kharkiv;27.04.20;25;0;4
20;Kharkiv;28.04.20;16;0;2
20;Kharkiv;29.04.20;12;0;4
20;Kharkiv;30.04.20;28;1;17
20;Kharkiv;01.05.20;41;1;1
20;Kharkiv;02.05.20;27;2;1
20;Kharkiv;03.05.20;12;1;0
20;Kharkiv;04.05.20;23;2;15
20;Kharkiv;05.05.20;41;0;17
20;Kharkiv;06.05.20;37;0;5
20;Kharkiv;07.05.20;32;3;12
20;Kharkiv;08.05.20;50;1;17
20;Kharkiv;09.05.20;40;2;10
20;Kharkiv;10.05.20;25;3;3
20;Kharkiv;11.05.20;26;1;15
20;Kharkiv;12.05.20;49;0;15
20;Kharkiv;13.05.20;39;2;21
20;Kharkiv;14.05.20;44;1;15
20;Kharkiv;15.05.20;16;4;33
20;Kharkiv;16.05.20;12;2;16
20;Kharkiv;17.05.20;2;0;5
20;Kharkiv;18.05.20;26;1;33
20;Kharkiv;19.05.20;19;2;23
20;Kharkiv;20.05.20;19;2;43
20;Kharkiv;21.05.20;15;1;24
20;Kharkiv;22.05.20;30;2;29
20;Kharkiv;23.05.20;16;0;14
20;Kharkiv;24.05.20;2;2;0
20;Kharkiv;25.05.20;32;1;37
20;Kharkiv;26.05.20;15;0;40
20;Kharkiv;27.05.20;22;1;17
20;Kharkiv;28.05.20;26;3;8
20;Kharkiv;29.05.20;31;1;29
20;Kharkiv;30.05.20;25;1;22
20;Kharkiv;31.05.20;14;0;0
20;Kharkiv;01.06.20;23;1;18
20;Kharkiv;02.06.20;26;0;7
20;Kharkiv;03.06.20;34;3;8
20;Kharkiv;04.06.20;29;0;15
20;Kharkiv;05.06.20;28;0;30
20;Kharkiv;06.06.20;30;2;34
20;Kharkiv;07.06.20;35;1;3
20;Kharkiv;08.06.20;16;0;5
20;Kharkiv;09.06.20;33;0;14
20;Kharkiv;10.06.20;37;2;15
20;Kharkiv;11.06.20;52;1;6
20;Kharkiv;12.06.20;54;0;10
20;Kharkiv;13.06.20;36;2;8
20;Kharkiv;14.06.20;23;0;5
21;Kherson;22.01.20;0;0;0
21;Kherson;23.01.20;0;0;0
21;Kherson;24.01.20;0;0;0
21;Kherson;25.01.20;0;0;0
21;Kherson;26.01.20;0;0;0
21;Kherson;27.01.20;0;0;0
21;Kherson;28.01.20;0;0;0
21;Kherson;29.01.20;0;0;0
21;Kherson;30.01.20;0;0;0
21;Kherson;31.01.20;0;0;0
21;Kherson;01.02.20;0;0;0
21;Kherson;02.02.20;0;0;0
21;Kherson;03.02.20;0;0;0
21;Kherson;04.02.20;0;0;0
21;Kherson;05.02.20;0;0;0
21;Kherson;06.02.20;0;0;0
21;Kherson;07.02.20;0;0;0
21;Kherson;08.02.20;0;0;0
21;Kherson;09.02.20;0;0;0
21;Kherson;10.02.20;0;0;0
21;Kherson;11.02.20;0;0;0
21;Kherson;12.02.20;0;0;0
21;Kherson;13.02.20;0;0;0
21;Kherson;14.02.20;0;0;0
21;Kherson;15.02.20;0;0;0
21;Kherson;16.02.20;0;0;0
21;Kherson;17.02.20;0;0;0
21;Kherson;18.02.20;0;0;0
21;Kherson;19.02.20;0;0;0
21;Kherson;20.02.20;0;0;0
21;Kherson;21.02.20;0;0;0
21;Kherson;22.02.20;0;0;0
21;Kherson;23.02.20;0;0;0
21;Kherson;24.02.20;0;0;0
21;Kherson;25.02.20;0;0;0
21;Kherson;26.02.20;0;0;0
21;Kherson;27.02.20;0;0;0
21;Kherson;28.02.20;0;0;0
21;Kherson;29.02.20;0;0;0
21;Kherson;01.03.20;0;0;0
21;Kherson;02.03.20;0;0;0
21;Kherson;03.03.20;0;0;0
21;Kherson;04.03.20;0;0;0
21;Kherson;05.03.20;0;0;0
21;Kherson;06.03.20;0;0;0
21;Kherson;07.03.20;0;0;0
21;Kherson;08.03.20;0;0;0
21;Kherson;09.03.20;0;0;0
21;Kherson;10.03.20;0;0;0
21;Kherson;11.03.20;0;0;0
21;Kherson;12.03.20;0;0;0
21;Kherson;13.03.20;0;0;0
21;Kherson;14.03.20;0;0;0
21;Kherson;15.03.20;0;0;0
21;Kherson;16.03.20;0;0;0
21;Kherson;17.03.20;0;0;0
21;Kherson;18.03.20;0;0;0
21;Kherson;19.03.20;0;0;0
21;Kherson;20.03.20;0;0;0
21;Kherson;21.03.20;0;0;0
21;Kherson;22.03.20;0;0;0
21;Kherson;23.03.20;0;0;0
21;Kherson;24.03.20;0;0;0
21;Kherson;25.03.20;1;0;0
21;Kherson;26.03.20;0;0;0
21;Kherson;27.03.20;0;0;0
21;Kherson;28.03.20;0;0;0
21;Kherson;29.03.20;0;0;0
21;Kherson;30.03.20;0;0;0
21;Kherson;31.03.20;0;1;0
21;Kherson;01.04.20;3;0;0
21;Kherson;02.04.20;0;0;0
21;Kherson;03.04.20;4;0;0
21;Kherson;04.04.20;2;0;0
21;Kherson;05.04.20;0;0;0
21;Kherson;06.04.20;3;0;0
21;Kherson;07.04.20;2;0;0
21;Kherson;08.04.20;3;0;1
21;Kherson;09.04.20;9;0;0
21;Kherson;10.04.20;1;0;0
21;Kherson;11.04.20;3;0;0
21;Kherson;12.04.20;0;0;0
21;Kherson;13.04.20;3;0;0
21;Kherson;14.04.20;7;0;0
21;Kherson;15.04.20;3;0;3
21;Kherson;16.04.20;7;0;1
21;Kherson;17.04.20;5;0;2
21;Kherson;18.04.20;7;0;0
21;Kherson;19.04.20;0;0;0
21;Kherson;20.04.20;7;0;0
21;Kherson;21.04.20;2;0;3
21;Kherson;22.04.20;5;0;0
21;Kherson;23.04.20;0;0;1
21;Kherson;24.04.20;2;0;4
21;Kherson;25.04.20;9;0;0
21;Kherson;26.04.20;1;0;0
21;Kherson;27.04.20;0;0;11
21;Kherson;28.04.20;23;0;5
21;Kherson;29.04.20;0;1;4
21;Kherson;30.04.20;9;0;9
21;Kherson;01.05.20;1;0;2
21;Kherson;02.05.20;17;0;6
21;Kherson;03.05.20;1;0;0
21;Kherson;04.05.20;3;0;5
21;Kherson;05.05.20;1;0;0
21;Kherson;06.05.20;3;0;5
21;Kherson;07.05.20;3;0;5
21;Kherson;08.05.20;7;0;2
21;Kherson;09.05.20;3;0;11
21;Kherson;10.05.20;3;0;0
21;Kherson;11.05.20;1;0;0
21;Kherson;12.05.20;3;0;16
21;Kherson;13.05.20;0;0;0
21;Kherson;14.05.20;2;0;5
21;Kherson;15.05.20;0;0;3
21;Kherson;16.05.20;0;0;12
21;Kherson;17.05.20;0;0;12
21;Kherson;18.05.20;0;0;5
21;Kherson;19.05.20;4;0;0
21;Kherson;20.05.20;1;0;0
21;Kherson;21.05.20;0;0;1
21;Kherson;22.05.20;4;0;7
21;Kherson;23.05.20;0;0;0
21;Kherson;24.05.20;0;0;7
21;Kherson;25.05.20;0;0;3
21;Kherson;26.05.20;0;1;0
21;Kherson;27.05.20;0;0;6
21;Kherson;28.05.20;0;0;0
21;Kherson;29.05.20;1;0;6
21;Kherson;30.05.20;0;0;0
21;Kherson;31.05.20;0;0;0
21;Kherson;01.06.20;0;0;0
21;Kherson;02.06.20;1;0;0
21;Kherson;03.06.20;0;0;0
21;Kherson;04.06.20;0;0;4
21;Kherson;05.06.20;0;0;0
21;Kherson;06.06.20;0;0;7
21;Kherson;07.06.20;0;0;0
21;Kherson;08.06.20;0;0;0
21;Kherson;09.06.20;0;0;0
21;Kherson;10.06.20;0;0;1
21;Kherson;11.06.20;0;0;1
21;Kherson;12.06.20;0;0;0
21;Kherson;13.06.20;1;0;0
21;Kherson;14.06.20;3;0;0
22;Khmelnytski;22.01.20;0;0;0
22;Khmelnytski;23.01.20;0;0;0
22;Khmelnytski;24.01.20;0;0;0
22;Khmelnytski;25.01.20;0;0;0
22;Khmelnytski;26.01.20;0;0;0
22;Khmelnytski;27.01.20;0;0;0
22;Khmelnytski;28.01.20;0;0;0
22;Khmelnytski;29.01.20;0;0;0
22;Khmelnytski;30.01.20;0;0;0
22;Khmelnytski;31.01.20;0;0;0
22;Khmelnytski;01.02.20;0;0;0
22;Khmelnytski;02.02.20;0;0;0
22;Khmelnytski;03.02.20;0;0;0
22;Khmelnytski;04.02.20;0;0;0
22;Khmelnytski;05.02.20;0;0;0
22;Khmelnytski;06.02.20;0;0;0
22;Khmelnytski;07.02.20;0;0;0
22;Khmelnytski;08.02.20;0;0;0
22;Khmelnytski;09.02.20;0;0;0
22;Khmelnytski;10.02.20;0;0;0
22;Khmelnytski;11.02.20;0;0;0
22;Khmelnytski;12.02.20;0;0;0
22;Khmelnytski;13.02.20;0;0;0
22;Khmelnytski;14.02.20;0;0;0
22;Khmelnytski;15.02.20;0;0;0
22;Khmelnytski;16.02.20;0;0;0
22;Khmelnytski;17.02.20;0;0;0
22;Khmelnytski;18.02.20;0;0;0
22;Khmelnytski;19.02.20;0;0;0
22;Khmelnytski;20.02.20;0;0;0
22;Khmelnytski;21.02.20;0;0;0
22;Khmelnytski;22.02.20;0;0;0
22;Khmelnytski;23.02.20;0;0;0
22;Khmelnytski;24.02.20;0;0;0
22;Khmelnytski;25.02.20;0;0;0
22;Khmelnytski;26.02.20;0;0;0
22;Khmelnytski;27.02.20;0;0;0
22;Khmelnytski;28.02.20;0;0;0
22;Khmelnytski;29.02.20;0;0;0
22;Khmelnytski;01.03.20;0;0;0
22;Khmelnytski;02.03.20;0;0;0
22;Khmelnytski;03.03.20;0;0;0
22;Khmelnytski;04.03.20;0;0;0
22;Khmelnytski;05.03.20;0;0;0
22;Khmelnytski;06.03.20;0;0;0
22;Khmelnytski;07.03.20;0;0;0
22;Khmelnytski;08.03.20;0;0;0
22;Khmelnytski;09.03.20;0;0;0
22;Khmelnytski;10.03.20;0;0;0
22;Khmelnytski;11.03.20;0;0;0
22;Khmelnytski;12.03.20;0;0;0
22;Khmelnytski;13.03.20;1;0;0
22;Khmelnytski;14.03.20;0;0;0
22;Khmelnytski;15.03.20;0;0;0
22;Khmelnytski;16.03.20;0;0;0
22;Khmelnytski;17.03.20;0;0;0
22;Khmelnytski;18.03.20;0;0;0
22;Khmelnytski;19.03.20;0;0;0
22;Khmelnytski;20.03.20;0;0;0
22;Khmelnytski;21.03.20;0;0;0
22;Khmelnytski;22.03.20;0;0;0
22;Khmelnytski;23.03.20;0;0;0
22;Khmelnytski;24.03.20;0;0;0
22;Khmelnytski;25.03.20;0;0;0
22;Khmelnytski;26.03.20;0;0;0
22;Khmelnytski;27.03.20;1;0;0
22;Khmelnytski;28.03.20;1;0;0
22;Khmelnytski;29.03.20;0;0;0
22;Khmelnytski;30.03.20;1;0;0
22;Khmelnytski;31.03.20;2;0;0
22;Khmelnytski;01.04.20;2;0;0
22;Khmelnytski;02.04.20;3;0;0
22;Khmelnytski;03.04.20;0;0;0
22;Khmelnytski;04.04.20;0;0;0
22;Khmelnytski;05.04.20;0;0;0
22;Khmelnytski;06.04.20;5;0;0
22;Khmelnytski;07.04.20;0;1;0
22;Khmelnytski;08.04.20;0;0;0
22;Khmelnytski;09.04.20;2;0;0
22;Khmelnytski;10.04.20;4;0;2
22;Khmelnytski;11.04.20;0;1;1
22;Khmelnytski;12.04.20;1;0;0
22;Khmelnytski;13.04.20;11;0;0
22;Khmelnytski;14.04.20;1;0;0
22;Khmelnytski;15.04.20;3;0;0
22;Khmelnytski;16.04.20;1;0;0
22;Khmelnytski;17.04.20;6;0;1
22;Khmelnytski;18.04.20;4;0;1
22;Khmelnytski;19.04.20;0;0;0
22;Khmelnytski;20.04.20;3;1;0
22;Khmelnytski;21.04.20;9;1;0
22;Khmelnytski;22.04.20;3;1;2
22;Khmelnytski;23.04.20;2;0;0
22;Khmelnytski;24.04.20;1;0;5
22;Khmelnytski;25.04.20;4;0;4
22;Khmelnytski;26.04.20;1;0;0
22;Khmelnytski;27.04.20;9;0;2
22;Khmelnytski;28.04.20;1;0;0
22;Khmelnytski;29.04.20;0;0;2
22;Khmelnytski;30.04.20;11;0;6
22;Khmelnytski;01.05.20;6;0;1
22;Khmelnytski;02.05.20;18;0;0
22;Khmelnytski;03.05.20;0;1;0
22;Khmelnytski;04.05.20;16;0;1
22;Khmelnytski;05.05.20;7;1;2
22;Khmelnytski;06.05.20;5;0;5
22;Khmelnytski;07.05.20;21;0;8
22;Khmelnytski;08.05.20;5;0;5
22;Khmelnytski;09.05.20;8;0;1
22;Khmelnytski;10.05.20;0;0;4
22;Khmelnytski;11.05.20;16;0;0
22;Khmelnytski;12.05.20;19;2;3
22;Khmelnytski;13.05.20;9;0;2
22;Khmelnytski;14.05.20;5;0;1
22;Khmelnytski;15.05.20;29;0;10
22;Khmelnytski;16.05.20;11;0;0
22;Khmelnytski;17.05.20;0;0;0
22;Khmelnytski;18.05.20;10;0;1
22;Khmelnytski;19.05.20;10;0;3
22;Khmelnytski;20.05.20;11;0;8
22;Khmelnytski;21.05.20;28;0;8
22;Khmelnytski;22.05.20;18;0;20
22;Khmelnytski;23.05.20;18;0;21
22;Khmelnytski;24.05.20;0;1;8
22;Khmelnytski;25.05.20;16;0;17
22;Khmelnytski;26.05.20;7;0;13
22;Khmelnytski;27.05.20;21;0;29
22;Khmelnytski;28.05.20;23;0;14
22;Khmelnytski;29.05.20;15;0;28
22;Khmelnytski;30.05.20;10;1;1
22;Khmelnytski;31.05.20;1;0;1
22;Khmelnytski;01.06.20;2;0;13
22;Khmelnytski;02.06.20;30;0;10
22;Khmelnytski;03.06.20;12;0;41
22;Khmelnytski;04.06.20;5;0;2
22;Khmelnytski;05.06.20;13;1;16
22;Khmelnytski;06.06.20;0;1;15
22;Khmelnytski;07.06.20;0;0;0
22;Khmelnytski;08.06.20;1;0;0
22;Khmelnytski;09.06.20;1;1;11
22;Khmelnytski;10.06.20;6;0;6
22;Khmelnytski;11.06.20;11;0;32
22;Khmelnytski;12.06.20;12;0;20
22;Khmelnytski;13.06.20;7;0;9
22;Khmelnytski;14.06.20;3;0;0
23;Cherkasy;22.01.20;0;0;0
23;Cherkasy;23.01.20;0;0;0
23;Cherkasy;24.01.20;0;0;0
23;Cherkasy;25.01.20;0;0;0
23;Cherkasy;26.01.20;0;0;0
23;Cherkasy;27.01.20;0;0;0
23;Cherkasy;28.01.20;0;0;0
23;Cherkasy;29.01.20;0;0;0
23;Cherkasy;30.01.20;0;0;0
23;Cherkasy;31.01.20;0;0;0
23;Cherkasy;01.02.20;0;0;0
23;Cherkasy;02.02.20;0;0;0
23;Cherkasy;03.02.20;0;0;0
23;Cherkasy;04.02.20;0;0;0
23;Cherkasy;05.02.20;0;0;0
23;Cherkasy;06.02.20;0;0;0
23;Cherkasy;07.02.20;0;0;0
23;Cherkasy;08.02.20;0;0;0
23;Cherkasy;09.02.20;0;0;0
23;Cherkasy;10.02.20;0;0;0
23;Cherkasy;11.02.20;0;0;0
23;Cherkasy;12.02.20;0;0;0
23;Cherkasy;13.02.20;0;0;0
23;Cherkasy;14.02.20;0;0;0
23;Cherkasy;15.02.20;0;0;0
23;Cherkasy;16.02.20;0;0;0
23;Cherkasy;17.02.20;0;0;0
23;Cherkasy;18.02.20;0;0;0
23;Cherkasy;19.02.20;0;0;0
23;Cherkasy;20.02.20;0;0;0
23;Cherkasy;21.02.20;0;0;0
23;Cherkasy;22.02.20;0;0;0
23;Cherkasy;23.02.20;0;0;0
23;Cherkasy;24.02.20;0;0;0
23;Cherkasy;25.02.20;0;0;0
23;Cherkasy;26.02.20;0;0;0
23;Cherkasy;27.02.20;0;0;0
23;Cherkasy;28.02.20;0;0;0
23;Cherkasy;29.02.20;0;0;0
23;Cherkasy;01.03.20;0;0;0
23;Cherkasy;02.03.20;0;0;0
23;Cherkasy;03.03.20;0;0;0
23;Cherkasy;04.03.20;0;0;0
23;Cherkasy;05.03.20;0;0;0
23;Cherkasy;06.03.20;0;0;0
23;Cherkasy;07.03.20;0;0;0
23;Cherkasy;08.03.20;0;0;0
23;Cherkasy;09.03.20;0;0;0
23;Cherkasy;10.03.20;0;0;0
23;Cherkasy;11.03.20;0;0;0
23;Cherkasy;12.03.20;0;0;0
23;Cherkasy;13.03.20;0;0;0
23;Cherkasy;14.03.20;0;0;0
23;Cherkasy;15.03.20;0;0;0
23;Cherkasy;16.03.20;0;0;0
23;Cherkasy;17.03.20;0;0;0
23;Cherkasy;18.03.20;0;0;0
23;Cherkasy;19.03.20;0;0;0
23;Cherkasy;20.03.20;0;0;0
23;Cherkasy;21.03.20;0;0;0
23;Cherkasy;22.03.20;1;0;0
23;Cherkasy;23.03.20;0;0;0
23;Cherkasy;24.03.20;0;0;0
23;Cherkasy;25.03.20;1;0;0
23;Cherkasy;26.03.20;0;0;0
23;Cherkasy;27.03.20;1;0;0
23;Cherkasy;28.03.20;32;0;0
23;Cherkasy;29.03.20;15;0;0
23;Cherkasy;30.03.20;1;0;0
23;Cherkasy;31.03.20;1;0;0
23;Cherkasy;01.04.20;0;0;0
23;Cherkasy;02.04.20;2;1;0
23;Cherkasy;03.04.20;2;1;0
23;Cherkasy;04.04.20;4;0;1
23;Cherkasy;05.04.20;3;0;0
23;Cherkasy;06.04.20;14;0;0
23;Cherkasy;07.04.20;3;0;1
23;Cherkasy;08.04.20;0;0;1
23;Cherkasy;09.04.20;7;0;1
23;Cherkasy;10.04.20;9;1;4
23;Cherkasy;11.04.20;4;0;3
23;Cherkasy;12.04.20;3;0;0
23;Cherkasy;13.04.20;4;0;1
23;Cherkasy;14.04.20;5;0;0
23;Cherkasy;15.04.20;13;0;18
23;Cherkasy;16.04.20;18;0;9
23;Cherkasy;17.04.20;1;0;4
23;Cherkasy;18.04.20;16;0;8
23;Cherkasy;19.04.20;16;0;1
23;Cherkasy;20.04.20;11;1;4
23;Cherkasy;21.04.20;20;0;0
23;Cherkasy;22.04.20;14;0;5
23;Cherkasy;23.04.20;13;0;2
23;Cherkasy;24.04.20;18;1;3
23;Cherkasy;25.04.20;7;0;1
23;Cherkasy;26.04.20;9;4;1
23;Cherkasy;27.04.20;9;0;3
23;Cherkasy;28.04.20;15;0;4
23;Cherkasy;29.04.20;1;1;4
23;Cherkasy;30.04.20;6;0;10
23;Cherkasy;01.05.20;11;0;13
23;Cherkasy;02.05.20;0;0;5
23;Cherkasy;03.05.20;5;0;2
23;Cherkasy;04.05.20;4;0;16
23;Cherkasy;05.05.20;2;1;15
23;Cherkasy;06.05.20;14;0;18
23;Cherkasy;07.05.20;3;1;22
23;Cherkasy;08.05.20;0;0;22
23;Cherkasy;09.05.20;5;2;5
23;Cherkasy;10.05.20;2;1;1
23;Cherkasy;11.05.20;2;0;3
23;Cherkasy;12.05.20;1;0;14
23;Cherkasy;13.05.20;1;1;11
23;Cherkasy;14.05.20;2;0;6
23;Cherkasy;15.05.20;13;0;12
23;Cherkasy;16.05.20;9;0;5
23;Cherkasy;17.05.20;2;0;1
23;Cherkasy;18.05.20;2;0;10
23;Cherkasy;19.05.20;6;0;6
23;Cherkasy;20.05.20;0;0;6
23;Cherkasy;21.05.20;0;0;0
23;Cherkasy;22.05.20;2;0;5
23;Cherkasy;23.05.20;3;0;6
23;Cherkasy;24.05.20;2;0;3
23;Cherkasy;25.05.20;1;0;10
23;Cherkasy;26.05.20;0;0;2
23;Cherkasy;27.05.20;8;0;1
23;Cherkasy;28.05.20;1;0;4
23;Cherkasy;29.05.20;5;0;2
23;Cherkasy;30.05.20;2;0;5
23;Cherkasy;31.05.20;2;0;0
23;Cherkasy;01.06.20;4;0;9
23;Cherkasy;02.06.20;3;0;2
23;Cherkasy;03.06.20;12;0;4
23;Cherkasy;04.06.20;4;0;0
23;Cherkasy;05.06.20;18;1;4
23;Cherkasy;06.06.20;12;1;8
23;Cherkasy;07.06.20;10;0;2
23;Cherkasy;08.06.20;18;1;0
23;Cherkasy;09.06.20;14;0;2
23;Cherkasy;10.06.20;6;0;1
