'Number','Region','Date','Confirmed','Dead','Recovered'
1,'Vinnytsia',2020-01-22,0,0,0
1,'Vinnytsia',2020-01-23,0,0,0
1,'Vinnytsia',2020-01-24,0,0,0
1,'Vinnytsia',2020-01-25,0,0,0
1,'Vinnytsia',2020-01-26,0,0,0
1,'Vinnytsia',2020-01-27,0,0,0
1,'Vinnytsia',2020-01-28,0,0,0
1,'Vinnytsia',2020-01-29,0,0,0
1,'Vinnytsia',2020-01-30,0,0,0
1,'Vinnytsia',2020-01-31,0,0,0
1,'Vinnytsia',2020-02-01,0,0,0
1,'Vinnytsia',2020-02-02,0,0,0
1,'Vinnytsia',2020-02-03,0,0,0
1,'Vinnytsia',2020-02-04,0,0,0
1,'Vinnytsia',2020-02-05,0,0,0
1,'Vinnytsia',2020-02-06,0,0,0
1,'Vinnytsia',2020-02-07,0,0,0
1,'Vinnytsia',2020-02-08,0,0,0
1,'Vinnytsia',2020-02-09,0,0,0
1,'Vinnytsia',2020-02-10,0,0,0
1,'Vinnytsia',2020-02-11,0,0,0
1,'Vinnytsia',2020-02-12,0,0,0
1,'Vinnytsia',2020-02-13,0,0,0
1,'Vinnytsia',2020-02-14,0,0,0
1,'Vinnytsia',2020-02-15,0,0,0
1,'Vinnytsia',2020-02-16,0,0,0
1,'Vinnytsia',2020-02-17,0,0,0
1,'Vinnytsia',2020-02-18,0,0,0
1,'Vinnytsia',2020-02-19,0,0,0
1,'Vinnytsia',2020-02-20,0,0,0
1,'Vinnytsia',2020-02-21,0,0,0
1,'Vinnytsia',2020-02-22,0,0,0
1,'Vinnytsia',2020-02-23,0,0,0
1,'Vinnytsia',2020-02-24,0,0,0
1,'Vinnytsia',2020-02-25,0,0,0
1,'Vinnytsia',2020-02-26,0,0,0
1,'Vinnytsia',2020-02-27,0,0,0
1,'Vinnytsia',2020-02-28,0,0,0
1,'Vinnytsia',2020-02-29,0,0,0
1,'Vinnytsia',2020-03-01,0,0,0
1,'Vinnytsia',2020-03-02,0,0,0
1,'Vinnytsia',2020-03-03,0,0,0
1,'Vinnytsia',2020-03-04,0,0,0
1,'Vinnytsia',2020-03-05,0,0,0
1,'Vinnytsia',2020-03-06,0,0,0
1,'Vinnytsia',2020-03-07,0,0,0
1,'Vinnytsia',2020-03-08,0,0,0
1,'Vinnytsia',2020-03-09,0,0,0
1,'Vinnytsia',2020-03-10,0,0,0
1,'Vinnytsia',2020-03-11,0,0,0
1,'Vinnytsia',2020-03-12,0,0,0
1,'Vinnytsia',2020-03-13,0,0,0
1,'Vinnytsia',2020-03-14,0,0,0
1,'Vinnytsia',2020-03-15,0,0,0
1,'Vinnytsia',2020-03-16,0,0,0
1,'Vinnytsia',2020-03-17,0,0,0
1,'Vinnytsia',2020-03-18,0,0,0
1,'Vinnytsia',2020-03-19,0,0,0
1,'Vinnytsia',2020-03-20,0,0,0
1,'Vinnytsia',2020-03-21,0,0,0
1,'Vinnytsia',2020-03-22,0,0,0
1,'Vinnytsia',2020-03-23,0,0,0
1,'Vinnytsia',2020-03-24,0,0,0
1,'Vinnytsia',2020-03-25,1,0,0
1,'Vinnytsia',2020-03-26,12,0,0
1,'Vinnytsia',2020-03-27,3,0,0
1,'Vinnytsia',2020-03-28,7,0,0
1,'Vinnytsia',2020-03-29,0,0,0
1,'Vinnytsia',2020-03-30,13,0,0
1,'Vinnytsia',2020-03-31,14,0,0
1,'Vinnytsia',2020-04-01,4,0,0
1,'Vinnytsia',2020-04-02,7,0,0
1,'Vinnytsia',2020-04-03,5,0,0
1,'Vinnytsia',2020-04-04,8,0,1
1,'Vinnytsia',2020-04-05,0,0,0
1,'Vinnytsia',2020-04-06,6,0,1
1,'Vinnytsia',2020-04-07,8,0,1
1,'Vinnytsia',2020-04-08,14,0,1
1,'Vinnytsia',2020-04-09,17,0,3
1,'Vinnytsia',2020-04-10,33,0,3
1,'Vinnytsia',2020-04-11,42,0,4
1,'Vinnytsia',2020-04-12,0,0,0
1,'Vinnytsia',2020-04-13,19,0,1
1,'Vinnytsia',2020-04-14,31,0,1
1,'Vinnytsia',2020-04-15,38,0,0
1,'Vinnytsia',2020-04-16,17,0,13
1,'Vinnytsia',2020-04-17,23,0,1
1,'Vinnytsia',2020-04-18,11,0,2
1,'Vinnytsia',2020-04-19,0,2,0
1,'Vinnytsia',2020-04-20,8,0,3
1,'Vinnytsia',2020-04-21,12,1,3
1,'Vinnytsia',2020-04-22,9,0,7
1,'Vinnytsia',2020-04-23,13,0,6
1,'Vinnytsia',2020-04-24,9,0,5
1,'Vinnytsia',2020-04-25,7,0,8
1,'Vinnytsia',2020-04-26,10,0,0
1,'Vinnytsia',2020-04-27,9,0,28
1,'Vinnytsia',2020-04-28,6,0,9
1,'Vinnytsia',2020-04-29,7,0,26
1,'Vinnytsia',2020-04-30,7,0,17
1,'Vinnytsia',2020-05-01,1,0,0
1,'Vinnytsia',2020-05-02,9,0,1
1,'Vinnytsia',2020-05-03,12,1,0
1,'Vinnytsia',2020-05-04,6,1,70
1,'Vinnytsia',2020-05-05,22,0,3
1,'Vinnytsia',2020-05-06,8,0,32
1,'Vinnytsia',2020-05-07,31,0,27
1,'Vinnytsia',2020-05-08,8,0,0
1,'Vinnytsia',2020-05-09,28,1,13
1,'Vinnytsia',2020-05-10,8,0,18
1,'Vinnytsia',2020-05-11,39,0,0
1,'Vinnytsia',2020-05-12,41,0,0
1,'Vinnytsia',2020-05-13,23,0,46
1,'Vinnytsia',2020-05-14,15,1,9
1,'Vinnytsia',2020-05-15,35,2,21
1,'Vinnytsia',2020-05-16,18,2,0
1,'Vinnytsia',2020-05-17,7,0,1
1,'Vinnytsia',2020-05-18,22,0,19
1,'Vinnytsia',2020-05-19,11,2,20
1,'Vinnytsia',2020-05-20,26,0,1
1,'Vinnytsia',2020-05-21,33,1,16
1,'Vinnytsia',2020-05-22,34,1,24
1,'Vinnytsia',2020-05-23,29,0,7
1,'Vinnytsia',2020-05-24,12,0,0
1,'Vinnytsia',2020-05-25,20,0,10
1,'Vinnytsia',2020-05-26,15,0,19
1,'Vinnytsia',2020-05-27,12,1,35
1,'Vinnytsia',2020-05-28,8,0,21
1,'Vinnytsia',2020-05-29,27,0,0
1,'Vinnytsia',2020-05-30,8,0,0
1,'Vinnytsia',2020-05-31,28,0,32
1,'Vinnytsia',2020-06-01,15,0,32
1,'Vinnytsia',2020-06-02,18,0,38
1,'Vinnytsia',2020-06-03,29,0,19
1,'Vinnytsia',2020-06-04,17,1,20
1,'Vinnytsia',2020-06-05,21,0,24
1,'Vinnytsia',2020-06-06,23,1,0
1,'Vinnytsia',2020-06-07,21,1,7
1,'Vinnytsia',2020-06-08,25,1,0
1,'Vinnytsia',2020-06-09,27,0,39
1,'Vinnytsia',2020-06-10,58,0,41
1,'Vinnytsia',2020-06-11,56,0,24
1,'Vinnytsia',2020-06-12,34,1,18
1,'Vinnytsia',2020-06-13,34,2,0
1,'Vinnytsia',2020-06-14,21,0,11
2,'Volyn',2020-01-22,0,0,0
2,'Volyn',2020-01-23,0,0,0
2,'Volyn',2020-01-24,0,0,0
2,'Volyn',2020-01-25,0,0,0
2,'Volyn',2020-01-26,0,0,0
2,'Volyn',2020-01-27,0,0,0
2,'Volyn',2020-01-28,0,0,0
2,'Volyn',2020-01-29,0,0,0
2,'Volyn',2020-01-30,0,0,0
2,'Volyn',2020-01-31,0,0,0
2,'Volyn',2020-02-01,0,0,0
2,'Volyn',2020-02-02,0,0,0
2,'Volyn',2020-02-03,0,0,0
2,'Volyn',2020-02-04,0,0,0
2,'Volyn',2020-02-05,0,0,0
2,'Volyn',2020-02-06,0,0,0
2,'Volyn',2020-02-07,0,0,0
2,'Volyn',2020-02-08,0,0,0
2,'Volyn',2020-02-09,0,0,0
2,'Volyn',2020-02-10,0,0,0
2,'Volyn',2020-02-11,0,0,0
2,'Volyn',2020-02-12,0,0,0
2,'Volyn',2020-02-13,0,0,0
2,'Volyn',2020-02-14,0,0,0
2,'Volyn',2020-02-15,0,0,0
2,'Volyn',2020-02-16,0,0,0
2,'Volyn',2020-02-17,0,0,0
2,'Volyn',2020-02-18,0,0,0
2,'Volyn',2020-02-19,0,0,0
2,'Volyn',2020-02-20,0,0,0
2,'Volyn',2020-02-21,0,0,0
2,'Volyn',2020-02-22,0,0,0
2,'Volyn',2020-02-23,0,0,0
2,'Volyn',2020-02-24,0,0,0
2,'Volyn',2020-02-25,0,0,0
2,'Volyn',2020-02-26,0,0,0
2,'Volyn',2020-02-27,0,0,0
2,'Volyn',2020-02-28,0,0,0
2,'Volyn',2020-02-29,0,0,0
2,'Volyn',2020-03-01,0,0,0
2,'Volyn',2020-03-02,0,0,0
2,'Volyn',2020-03-03,0,0,0
2,'Volyn',2020-03-04,0,0,0
2,'Volyn',2020-03-05,0,0,0
2,'Volyn',2020-03-06,0,0,0
2,'Volyn',2020-03-07,0,0,0
2,'Volyn',2020-03-08,0,0,0
2,'Volyn',2020-03-09,0,0,0
2,'Volyn',2020-03-10,0,0,0
2,'Volyn',2020-03-11,0,0,0
2,'Volyn',2020-03-12,0,0,0
2,'Volyn',2020-03-13,0,0,0
2,'Volyn',2020-03-14,0,0,0
2,'Volyn',2020-03-15,0,0,0
2,'Volyn',2020-03-16,0,0,0
2,'Volyn',2020-03-17,0,0,0
2,'Volyn',2020-03-18,0,0,0
2,'Volyn',2020-03-19,0,0,0
2,'Volyn',2020-03-20,0,0,0
2,'Volyn',2020-03-21,0,0,0
2,'Volyn',2020-03-22,0,0,0
2,'Volyn',2020-03-23,0,0,0
2,'Volyn',2020-03-24,1,0,0
2,'Volyn',2020-03-25,1,0,0
2,'Volyn',2020-03-26,0,0,0
2,'Volyn',2020-03-27,0,0,0
2,'Volyn',2020-03-28,0,0,0
2,'Volyn',2020-03-29,0,1,0
2,'Volyn',2020-03-30,1,0,0
2,'Volyn',2020-03-31,4,0,0
2,'Volyn',2020-04-01,3,0,0
2,'Volyn',2020-04-02,0,0,0
2,'Volyn',2020-04-03,7,1,0
2,'Volyn',2020-04-04,2,0,0
2,'Volyn',2020-04-05,7,0,0
2,'Volyn',2020-04-06,8,0,0
2,'Volyn',2020-04-07,2,0,0
2,'Volyn',2020-04-08,3,0,0
2,'Volyn',2020-04-09,5,0,1
2,'Volyn',2020-04-10,18,0,1
2,'Volyn',2020-04-11,10,1,0
2,'Volyn',2020-04-12,7,0,0
2,'Volyn',2020-04-13,12,1,1
2,'Volyn',2020-04-14,15,0,0
2,'Volyn',2020-04-15,14,0,0
2,'Volyn',2020-04-16,7,0,8
2,'Volyn',2020-04-17,23,0,1
2,'Volyn',2020-04-18,2,0,1
2,'Volyn',2020-04-19,8,0,0
2,'Volyn',2020-04-20,16,0,0
2,'Volyn',2020-04-21,8,0,4
2,'Volyn',2020-04-22,17,0,7
2,'Volyn',2020-04-23,9,0,6
2,'Volyn',2020-04-24,16,1,18
2,'Volyn',2020-04-25,22,1,0
2,'Volyn',2020-04-26,11,0,1
2,'Volyn',2020-04-27,8,0,4
2,'Volyn',2020-04-28,11,0,7
2,'Volyn',2020-04-29,18,0,6
2,'Volyn',2020-04-30,16,0,0
2,'Volyn',2020-05-01,11,0,4
2,'Volyn',2020-05-02,12,1,5
2,'Volyn',2020-05-03,9,0,0
2,'Volyn',2020-05-04,14,0,18
2,'Volyn',2020-05-05,27,2,20
2,'Volyn',2020-05-06,20,1,5
2,'Volyn',2020-05-07,30,0,1
2,'Volyn',2020-05-08,34,0,1
2,'Volyn',2020-05-09,15,1,0
2,'Volyn',2020-05-10,7,0,1
2,'Volyn',2020-05-11,19,2,5
2,'Volyn',2020-05-12,15,0,3
2,'Volyn',2020-05-13,39,4,11
2,'Volyn',2020-05-14,26,0,2
2,'Volyn',2020-05-15,17,0,7
2,'Volyn',2020-05-16,16,0,1
2,'Volyn',2020-05-17,7,0,0
2,'Volyn',2020-05-18,40,1,9
2,'Volyn',2020-05-19,24,3,10
2,'Volyn',2020-05-20,31,0,4
2,'Volyn',2020-05-21,31,1,5
2,'Volyn',2020-05-22,13,0,5
2,'Volyn',2020-05-23,15,1,0
2,'Volyn',2020-05-24,23,1,0
2,'Volyn',2020-05-25,8,0,14
2,'Volyn',2020-05-26,18,0,13
2,'Volyn',2020-05-27,36,1,22
2,'Volyn',2020-05-28,14,0,4
2,'Volyn',2020-05-29,16,1,22
2,'Volyn',2020-05-30,27,0,3
2,'Volyn',2020-05-31,14,0,2
2,'Volyn',2020-06-01,12,0,10
2,'Volyn',2020-06-02,16,2,16
2,'Volyn',2020-06-03,20,2,6
2,'Volyn',2020-06-04,27,2,0
2,'Volyn',2020-06-05,29,0,11
2,'Volyn',2020-06-06,13,0,0
2,'Volyn',2020-06-07,27,2,0
2,'Volyn',2020-06-08,35,2,0
2,'Volyn',2020-06-09,99,3,24
2,'Volyn',2020-06-10,51,1,14
2,'Volyn',2020-06-11,45,2,39
2,'Volyn',2020-06-12,40,1,63
2,'Volyn',2020-06-13,43,0,3
2,'Volyn',2020-06-14,41,0,0
3,'Dnipropetrovsk',2020-01-22,0,0,0
3,'Dnipropetrovsk',2020-01-23,0,0,0
3,'Dnipropetrovsk',2020-01-24,0,0,0
3,'Dnipropetrovsk',2020-01-25,0,0,0
3,'Dnipropetrovsk',2020-01-26,0,0,0
3,'Dnipropetrovsk',2020-01-27,0,0,0
3,'Dnipropetrovsk',2020-01-28,0,0,0
3,'Dnipropetrovsk',2020-01-29,0,0,0
3,'Dnipropetrovsk',2020-01-30,0,0,0
3,'Dnipropetrovsk',2020-01-31,0,0,0
3,'Dnipropetrovsk',2020-02-01,0,0,0
3,'Dnipropetrovsk',2020-02-02,0,0,0
3,'Dnipropetrovsk',2020-02-03,0,0,0
3,'Dnipropetrovsk',2020-02-04,0,0,0
3,'Dnipropetrovsk',2020-02-05,0,0,0
3,'Dnipropetrovsk',2020-02-06,0,0,0
3,'Dnipropetrovsk',2020-02-07,0,0,0
3,'Dnipropetrovsk',2020-02-08,0,0,0
3,'Dnipropetrovsk',2020-02-09,0,0,0
3,'Dnipropetrovsk',2020-02-10,0,0,0
3,'Dnipropetrovsk',2020-02-11,0,0,0
3,'Dnipropetrovsk',2020-02-12,0,0,0
3,'Dnipropetrovsk',2020-02-13,0,0,0
3,'Dnipropetrovsk',2020-02-14,0,0,0
3,'Dnipropetrovsk',2020-02-15,0,0,0
3,'Dnipropetrovsk',2020-02-16,0,0,0
3,'Dnipropetrovsk',2020-02-17,0,0,0
3,'Dnipropetrovsk',2020-02-18,0,0,0
3,'Dnipropetrovsk',2020-02-19,0,0,0
3,'Dnipropetrovsk',2020-02-20,0,0,0
3,'Dnipropetrovsk',2020-02-21,0,0,0
3,'Dnipropetrovsk',2020-02-22,0,0,0
3,'Dnipropetrovsk',2020-02-23,0,0,0
3,'Dnipropetrovsk',2020-02-24,0,0,0
3,'Dnipropetrovsk',2020-02-25,0,0,0
3,'Dnipropetrovsk',2020-02-26,0,0,0
3,'Dnipropetrovsk',2020-02-27,0,0,0
3,'Dnipropetrovsk',2020-02-28,0,0,0
3,'Dnipropetrovsk',2020-02-29,0,0,0
3,'Dnipropetrovsk',2020-03-01,0,0,0
3,'Dnipropetrovsk',2020-03-02,0,0,0
3,'Dnipropetrovsk',2020-03-03,0,0,0
3,'Dnipropetrovsk',2020-03-04,0,0,0
3,'Dnipropetrovsk',2020-03-05,0,0,0
3,'Dnipropetrovsk',2020-03-06,0,0,0
3,'Dnipropetrovsk',2020-03-07,0,0,0
3,'Dnipropetrovsk',2020-03-08,0,0,0
3,'Dnipropetrovsk',2020-03-09,0,0,0
3,'Dnipropetrovsk',2020-03-10,0,0,0
3,'Dnipropetrovsk',2020-03-11,0,0,0
3,'Dnipropetrovsk',2020-03-12,0,0,0
3,'Dnipropetrovsk',2020-03-13,0,0,0
3,'Dnipropetrovsk',2020-03-14,0,0,0
3,'Dnipropetrovsk',2020-03-15,0,0,0
3,'Dnipropetrovsk',2020-03-16,0,0,0
3,'Dnipropetrovsk',2020-03-17,0,0,0
3,'Dnipropetrovsk',2020-03-18,0,0,0
3,'Dnipropetrovsk',2020-03-19,2,0,0
3,'Dnipropetrovsk',2020-03-20,0,0,0
3,'Dnipropetrovsk',2020-03-21,0,0,0
3,'Dnipropetrovsk',2020-03-22,0,0,0
3,'Dnipropetrovsk',2020-03-23,0,0,0
3,'Dnipropetrovsk',2020-03-24,0,0,0
3,'Dnipropetrovsk',2020-03-25,1,0,0
3,'Dnipropetrovsk',2020-03-26,0,0,0
3,'Dnipropetrovsk',2020-03-27,3,0,0
3,'Dnipropetrovsk',2020-03-28,0,0,0
3,'Dnipropetrovsk',2020-03-29,2,0,0
3,'Dnipropetrovsk',2020-03-30,1,0,1
3,'Dnipropetrovsk',2020-03-31,0,0,0
3,'Dnipropetrovsk',2020-04-01,1,0,0
3,'Dnipropetrovsk',2020-04-02,2,0,0
3,'Dnipropetrovsk',2020-04-03,2,0,2
3,'Dnipropetrovsk',2020-04-04,0,0,1
3,'Dnipropetrovsk',2020-04-05,0,0,0
3,'Dnipropetrovsk',2020-04-06,12,0,0
3,'Dnipropetrovsk',2020-04-07,15,0,0
3,'Dnipropetrovsk',2020-04-08,1,0,0
3,'Dnipropetrovsk',2020-04-09,10,0,0
3,'Dnipropetrovsk',2020-04-10,3,0,1
3,'Dnipropetrovsk',2020-04-11,3,0,3
3,'Dnipropetrovsk',2020-04-12,2,0,0
3,'Dnipropetrovsk',2020-04-13,12,0,0
3,'Dnipropetrovsk',2020-04-14,5,1,0
3,'Dnipropetrovsk',2020-04-15,8,0,0
3,'Dnipropetrovsk',2020-04-16,16,0,1
3,'Dnipropetrovsk',2020-04-17,5,0,0
3,'Dnipropetrovsk',2020-04-18,6,0,0
3,'Dnipropetrovsk',2020-04-19,8,0,0
3,'Dnipropetrovsk',2020-04-20,4,0,0
3,'Dnipropetrovsk',2020-04-21,27,0,0
3,'Dnipropetrovsk',2020-04-22,38,0,3
3,'Dnipropetrovsk',2020-04-23,11,0,0
3,'Dnipropetrovsk',2020-04-24,42,0,6
3,'Dnipropetrovsk',2020-04-25,53,0,0
3,'Dnipropetrovsk',2020-04-26,23,1,1
3,'Dnipropetrovsk',2020-04-27,1,1,2
3,'Dnipropetrovsk',2020-04-28,9,0,5
3,'Dnipropetrovsk',2020-04-29,22,0,6
3,'Dnipropetrovsk',2020-04-30,14,0,51
3,'Dnipropetrovsk',2020-05-01,77,0,1
3,'Dnipropetrovsk',2020-05-02,7,1,1
3,'Dnipropetrovsk',2020-05-03,12,0,1
3,'Dnipropetrovsk',2020-05-04,20,1,17
3,'Dnipropetrovsk',2020-05-05,91,0,7
3,'Dnipropetrovsk',2020-05-06,50,0,4
3,'Dnipropetrovsk',2020-05-07,31,1,7
3,'Dnipropetrovsk',2020-05-08,29,0,10
3,'Dnipropetrovsk',2020-05-09,23,2,0
3,'Dnipropetrovsk',2020-05-10,27,0,0
3,'Dnipropetrovsk',2020-05-11,22,1,3
3,'Dnipropetrovsk',2020-05-12,23,0,20
3,'Dnipropetrovsk',2020-05-13,5,1,17
3,'Dnipropetrovsk',2020-05-14,10,1,19
3,'Dnipropetrovsk',2020-05-15,16,0,23
3,'Dnipropetrovsk',2020-05-16,30,4,4
3,'Dnipropetrovsk',2020-05-17,6,0,11
3,'Dnipropetrovsk',2020-05-18,1,0,39
3,'Dnipropetrovsk',2020-05-19,5,0,67
3,'Dnipropetrovsk',2020-05-20,10,1,34
3,'Dnipropetrovsk',2020-05-21,4,0,37
3,'Dnipropetrovsk',2020-05-22,2,1,38
3,'Dnipropetrovsk',2020-05-23,7,0,9
3,'Dnipropetrovsk',2020-05-24,14,2,1
3,'Dnipropetrovsk',2020-05-25,14,0,60
3,'Dnipropetrovsk',2020-05-26,8,0,80
3,'Dnipropetrovsk',2020-05-27,16,0,35
3,'Dnipropetrovsk',2020-05-28,8,1,14
3,'Dnipropetrovsk',2020-05-29,3,1,22
3,'Dnipropetrovsk',2020-05-30,9,0,10
3,'Dnipropetrovsk',2020-05-31,0,0,0
3,'Dnipropetrovsk',2020-06-01,2,0,10
3,'Dnipropetrovsk',2020-06-02,8,0,6
3,'Dnipropetrovsk',2020-06-03,5,0,5
3,'Dnipropetrovsk',2020-06-04,3,0,5
3,'Dnipropetrovsk',2020-06-05,5,1,7
3,'Dnipropetrovsk',2020-06-06,6,0,0
3,'Dnipropetrovsk',2020-06-07,0,0,1
3,'Dnipropetrovsk',2020-06-08,0,0,0
3,'Dnipropetrovsk',2020-06-09,2,0,2
3,'Dnipropetrovsk',2020-06-10,8,0,4
3,'Dnipropetrovsk',2020-06-11,2,0,2
3,'Dnipropetrovsk',2020-06-12,13,0,5
3,'Dnipropetrovsk',2020-06-13,2,0,0
3,'Dnipropetrovsk',2020-06-14,0,0,0
4,'Donetsk',2020-01-22,0,0,0
4,'Donetsk',2020-01-23,0,0,0
4,'Donetsk',2020-01-24,0,0,0
4,'Donetsk',2020-01-25,0,0,0
4,'Donetsk',2020-01-26,0,0,0
4,'Donetsk',2020-01-27,0,0,0
4,'Donetsk',2020-01-28,0,0,0
4,'Donetsk',2020-01-29,0,0,0
4,'Donetsk',2020-01-30,0,0,0
4,'Donetsk',2020-01-31,0,0,0
4,'Donetsk',2020-02-01,0,0,0
4,'Donetsk',2020-02-02,0,0,0
4,'Donetsk',2020-02-03,0,0,0
4,'Donetsk',2020-02-04,0,0,0
4,'Donetsk',2020-02-05,0,0,0
4,'Donetsk',2020-02-06,0,0,0
4,'Donetsk',2020-02-07,0,0,0
4,'Donetsk',2020-02-08,0,0,0
4,'Donetsk',2020-02-09,0,0,0
4,'Donetsk',2020-02-10,0,0,0
4,'Donetsk',2020-02-11,0,0,0
4,'Donetsk',2020-02-12,0,0,0
4,'Donetsk',2020-02-13,0,0,0
4,'Donetsk',2020-02-14,0,0,0
4,'Donetsk',2020-02-15,0,0,0
4,'Donetsk',2020-02-16,0,0,0
4,'Donetsk',2020-02-17,0,0,0
4,'Donetsk',2020-02-18,0,0,0
4,'Donetsk',2020-02-19,0,0,0
4,'Donetsk',2020-02-20,0,0,0
4,'Donetsk',2020-02-21,0,0,0
4,'Donetsk',2020-02-22,0,0,0
4,'Donetsk',2020-02-23,0,0,0
4,'Donetsk',2020-02-24,0,0,0
4,'Donetsk',2020-02-25,0,0,0
4,'Donetsk',2020-02-26,0,0,0
4,'Donetsk',2020-02-27,0,0,0
4,'Donetsk',2020-02-28,0,0,0
4,'Donetsk',2020-02-29,0,0,0
4,'Donetsk',2020-03-01,0,0,0
4,'Donetsk',2020-03-02,0,0,0
4,'Donetsk',2020-03-03,0,0,0
4,'Donetsk',2020-03-04,0,0,0
4,'Donetsk',2020-03-05,0,0,0
4,'Donetsk',2020-03-06,0,0,0
4,'Donetsk',2020-03-07,0,0,0
4,'Donetsk',2020-03-08,0,0,0
4,'Donetsk',2020-03-09,0,0,0
4,'Donetsk',2020-03-10,0,0,0
4,'Donetsk',2020-03-11,0,0,0
4,'Donetsk',2020-03-12,0,0,0
4,'Donetsk',2020-03-13,0,0,0
4,'Donetsk',2020-03-14,0,0,0
4,'Donetsk',2020-03-15,0,0,0
4,'Donetsk',2020-03-16,0,0,0
4,'Donetsk',2020-03-17,0,0,0
4,'Donetsk',2020-03-18,1,0,0
4,'Donetsk',2020-03-19,0,0,0
4,'Donetsk',2020-03-20,0,0,0
4,'Donetsk',2020-03-21,0,0,0
4,'Donetsk',2020-03-22,0,0,0
4,'Donetsk',2020-03-23,0,0,0
4,'Donetsk',2020-03-24,0,0,0
4,'Donetsk',2020-03-25,0,0,0
4,'Donetsk',2020-03-26,1,0,0
4,'Donetsk',2020-03-27,0,0,0
4,'Donetsk',2020-03-28,0,0,0
4,'Donetsk',2020-03-29,4,0,0
4,'Donetsk',2020-03-30,1,0,0
4,'Donetsk',2020-03-31,0,0,0
4,'Donetsk',2020-04-01,0,0,0
4,'Donetsk',2020-04-02,1,0,0
4,'Donetsk',2020-04-03,1,1,0
4,'Donetsk',2020-04-04,0,0,0
4,'Donetsk',2020-04-05,0,0,0
4,'Donetsk',2020-04-06,0,0,0
4,'Donetsk',2020-04-07,2,0,0
4,'Donetsk',2020-04-08,0,0,1
4,'Donetsk',2020-04-09,0,0,0
4,'Donetsk',2020-04-10,0,0,0
4,'Donetsk',2020-04-11,0,0,1
4,'Donetsk',2020-04-12,0,0,0
4,'Donetsk',2020-04-13,1,0,3
4,'Donetsk',2020-04-14,0,0,0
4,'Donetsk',2020-04-15,1,0,0
4,'Donetsk',2020-04-16,0,0,1
4,'Donetsk',2020-04-17,2,0,1
4,'Donetsk',2020-04-18,2,0,0
4,'Donetsk',2020-04-19,0,0,0
4,'Donetsk',2020-04-20,0,0,1
4,'Donetsk',2020-04-21,3,0,2
4,'Donetsk',2020-04-22,7,0,0
4,'Donetsk',2020-04-23,10,0,0
4,'Donetsk',2020-04-24,2,0,0
4,'Donetsk',2020-04-25,25,0,0
4,'Donetsk',2020-04-26,0,0,0
4,'Donetsk',2020-04-27,0,0,1
4,'Donetsk',2020-04-28,6,0,0
4,'Donetsk',2020-04-29,17,0,0
4,'Donetsk',2020-04-30,3,0,2
4,'Donetsk',2020-05-01,0,1,0
4,'Donetsk',2020-05-02,0,0,0
4,'Donetsk',2020-05-03,1,1,0
4,'Donetsk',2020-05-04,6,0,0
4,'Donetsk',2020-05-05,2,0,1
4,'Donetsk',2020-05-06,10,0,5
4,'Donetsk',2020-05-07,5,0,3
4,'Donetsk',2020-05-08,1,0,0
4,'Donetsk',2020-05-09,0,0,0
4,'Donetsk',2020-05-10,1,0,0
4,'Donetsk',2020-05-11,1,0,0
4,'Donetsk',2020-05-12,4,0,7
4,'Donetsk',2020-05-13,2,0,12
4,'Donetsk',2020-05-14,4,0,6
4,'Donetsk',2020-05-15,3,1,7
4,'Donetsk',2020-05-16,3,0,2
4,'Donetsk',2020-05-17,0,0,0
4,'Donetsk',2020-05-18,1,0,6
4,'Donetsk',2020-05-19,2,0,1
4,'Donetsk',2020-05-20,4,0,4
4,'Donetsk',2020-05-21,2,0,6
4,'Donetsk',2020-05-22,1,0,1
4,'Donetsk',2020-05-23,0,1,2
4,'Donetsk',2020-05-24,5,0,2
4,'Donetsk',2020-05-25,8,0,5
4,'Donetsk',2020-05-26,0,0,3
4,'Donetsk',2020-05-27,3,0,3
4,'Donetsk',2020-05-28,0,0,2
4,'Donetsk',2020-05-29,1,0,6
4,'Donetsk',2020-05-30,3,0,5
4,'Donetsk',2020-05-31,0,0,0
4,'Donetsk',2020-06-01,1,0,4
4,'Donetsk',2020-06-02,3,1,5
4,'Donetsk',2020-06-03,8,0,8
4,'Donetsk',2020-06-04,21,0,1
4,'Donetsk',2020-06-05,8,0,1
4,'Donetsk',2020-06-06,27,0,2
4,'Donetsk',2020-06-07,0,0,0
4,'Donetsk',2020-06-08,3,0,0
4,'Donetsk',2020-06-09,7,0,0
4,'Donetsk',2020-06-10,26,0,0
4,'Donetsk',2020-06-11,11,0,4
4,'Donetsk',2020-06-12,11,0,0
4,'Donetsk',2020-06-13,4,0,0
4,'Donetsk',2020-06-14,40,0,0
5,'Zhytomyr',2020-01-22,0,0,0
5,'Zhytomyr',2020-01-23,0,0,0
5,'Zhytomyr',2020-01-24,0,0,0
5,'Zhytomyr',2020-01-25,0,0,0
5,'Zhytomyr',2020-01-26,0,0,0
5,'Zhytomyr',2020-01-27,0,0,0
5,'Zhytomyr',2020-01-28,0,0,0
5,'Zhytomyr',2020-01-29,0,0,0
5,'Zhytomyr',2020-01-30,0,0,0
5,'Zhytomyr',2020-01-31,0,0,0
5,'Zhytomyr',2020-02-01,0,0,0
5,'Zhytomyr',2020-02-02,0,0,0
5,'Zhytomyr',2020-02-03,0,0,0
5,'Zhytomyr',2020-02-04,0,0,0
