Number        Region        Date          Confirmed     Dead          Recovered     
             6Zakarpattia       24.02.2020             0             0             0
             6Zakarpattia       25.02.2020             0             0             0
             6Zakarpattia       26.02.2020             0             0             0
             6Zakarpattia       27.02.2020             0             0             0
             6Zakarpattia       28.02.2020             0             0             0
             6Zakarpattia       29.02.2020             0             0             0
             6Zakarpattia       01.03.2020             0             0             0
             6Zakarpattia       02.03.2020             0             0             0
             6Zakarpattia       03.03.2020             0             0             0
             6Zakarpattia       04.03.2020             0             0             0
             6Zakarpattia       05.03.2020             0             0             0
             6Zakarpattia       06.03.2020             0             0             0
             6Zakarpattia       07.03.2020             0             0             0
             6Zakarpattia       08.03.2020             0             0             0
             6Zakarpattia       09.03.2020             0             0             0
             6Zakarpattia       10.03.2020             0             0             0
             6Zakarpattia       11.03.2020             0             0             0
             6Zakarpattia       12.03.2020             0             0             0
             6Zakarpattia       13.03.2020             0             0             0
             6Zakarpattia       14.03.2020             0             0             0
             6Zakarpattia       15.03.2020             0             0             0
             6Zakarpattia       16.03.2020             0             0             0
             6Zakarpattia       17.03.2020             0             0             0
             6Zakarpattia       18.03.2020             0             0             0
             6Zakarpattia       19.03.2020             0             0             0
             6Zakarpattia       20.03.2020             0             0             0
             6Zakarpattia       21.03.2020             0             0             0
             6Zakarpattia       22.03.2020             0             0             0
             6Zakarpattia       23.03.2020             0             0             0
             6Zakarpattia       24.03.2020             0             0             0
             6Zakarpattia       25.03.2020             0             0             0
             6Zakarpattia       26.03.2020             1             0             0
             6Zakarpattia       27.03.2020             0             0             0
             6Zakarpattia       28.03.2020            19             0             0
             6Zakarpattia       29.03.2020             0             0             0
             6Zakarpattia       30.03.2020             1             0             0
             6Zakarpattia       31.03.2020             1             0             0
             6Zakarpattia       01.04.2020             0             0             0
             6Zakarpattia       02.04.2020             2             0             0
             6Zakarpattia       03.04.2020             3             0             0
             6Zakarpattia       04.04.2020             1             0             0
             6Zakarpattia       05.04.2020             7             1             0
             6Zakarpattia       06.04.2020             6             1             1
             6Zakarpattia       07.04.2020             2             0             0
             6Zakarpattia       08.04.2020             8             0             1
             6Zakarpattia       09.04.2020             5             1             2
             6Zakarpattia       10.04.2020            23             1             2
             6Zakarpattia       11.04.2020             8             0             1
             6Zakarpattia       12.04.2020             7             0             0
             6Zakarpattia       13.04.2020             7             0             9
             6Zakarpattia       14.04.2020            11             0             0
             6Zakarpattia       15.04.2020            28             0             0
             6Zakarpattia       16.04.2020            15             0             0
             6Zakarpattia       17.04.2020            19             2             3
             6Zakarpattia       18.04.2020            19             0             0
             6Zakarpattia       19.04.2020             9             0             0
             6Zakarpattia       20.04.2020             9             0             0
             6Zakarpattia       21.04.2020            18             0             0
             6Zakarpattia       22.04.2020            10             0             4
             6Zakarpattia       23.04.2020            39             0            11
             6Zakarpattia       24.04.2020            19             1             5
             6Zakarpattia       25.04.2020            50             0             0
             6Zakarpattia       26.04.2020            39             0             4
             6Zakarpattia       27.04.2020            23             2            12
             6Zakarpattia       28.04.2020             9             0             2
             6Zakarpattia       29.04.2020            20             0             8
             6Zakarpattia       30.04.2020            37             0            12
             6Zakarpattia       01.05.2020            39             1             8
             6Zakarpattia       02.05.2020            16             0             4
             6Zakarpattia       03.05.2020            19             0             7
             6Zakarpattia       04.05.2020            17             2             4
             6Zakarpattia       05.05.2020            15             2             8
             6Zakarpattia       06.05.2020            38             0            12
             6Zakarpattia       07.05.2020            42             0             3
             6Zakarpattia       08.05.2020            31             1             9
             6Zakarpattia       09.05.2020            30             2             3
             6Zakarpattia       10.05.2020            30             0             6
             6Zakarpattia       11.05.2020            25             1             1
             6Zakarpattia       12.05.2020            12             1            24
             6Zakarpattia       13.05.2020            21             2            14
             6Zakarpattia       14.05.2020            17             0            13
             6Zakarpattia       15.05.2020            67             1            43
             6Zakarpattia       16.05.2020             4             2            22
             6Zakarpattia       17.05.2020            13             0            22
             6Zakarpattia       18.05.2020             4             0            20
             6Zakarpattia       19.05.2020            44             0            27
             6Zakarpattia       20.05.2020            43             0            31
             6Zakarpattia       21.05.2020            21             0            23
             6Zakarpattia       22.05.2020            42             2            32
             6Zakarpattia       23.05.2020            26             0            20
             6Zakarpattia       24.05.2020             4             1             2
             6Zakarpattia       25.05.2020            15             0            23
             6Zakarpattia       26.05.2020             6             0            18
             6Zakarpattia       27.05.2020            27             0            21
             6Zakarpattia       28.05.2020            33             1            23
             6Zakarpattia       29.05.2020            18             0            33
             6Zakarpattia       30.05.2020            23             0             6
             6Zakarpattia       31.05.2020             7             0             0
             6Zakarpattia       01.06.2020            19             0            18
             6Zakarpattia       02.06.2020            19             0            23
             6Zakarpattia       03.06.2020            32             0            10
             6Zakarpattia       04.06.2020            37             0             6
             6Zakarpattia       05.06.2020            26             3            13
             6Zakarpattia       06.06.2020            57             1            24
             6Zakarpattia       07.06.2020            17             0             1
             6Zakarpattia       08.06.2020            11             1             1
             6Zakarpattia       09.06.2020            38             0             8
             6Zakarpattia       10.06.2020            23             4            13
             6Zakarpattia       11.06.2020            79             2             6
             6Zakarpattia       12.06.2020            26             0             2
             6Zakarpattia       13.06.2020            64             2             2
             6Zakarpattia       14.06.2020             7             1             0
             7Zaporizhya        22.01.2020             0             0             0
             7Zaporizhya        23.01.2020             0             0             0
             7Zaporizhya        24.01.2020             0             0             0
             7Zaporizhya        25.01.2020             0             0             0
             7Zaporizhya        26.01.2020             0             0             0
             7Zaporizhya        27.01.2020             0             0             0
             7Zaporizhya        28.01.2020             0             0             0
             7Zaporizhya        29.01.2020             0             0             0
             7Zaporizhya        30.01.2020             0             0             0
             7Zaporizhya        31.01.2020             0             0             0
             7Zaporizhya        01.02.2020             0             0             0
             7Zaporizhya        02.02.2020             0             0             0
             7Zaporizhya        03.02.2020             0             0             0
             7Zaporizhya        04.02.2020             0             0             0
             7Zaporizhya        05.02.2020             0             0             0
             7Zaporizhya        06.02.2020             0             0             0
             7Zaporizhya        07.02.2020             0             0             0
             7Zaporizhya        08.02.2020             0             0             0
             7Zaporizhya        09.02.2020             0             0             0
             7Zaporizhya        10.02.2020             0             0             0
             7Zaporizhya        11.02.2020             0             0             0
             7Zaporizhya        12.02.2020             0             0             0
             7Zaporizhya        13.02.2020             0             0             0
             7Zaporizhya        14.02.2020             0             0             0
             7Zaporizhya        15.02.2020             0             0             0
             7Zaporizhya        16.02.2020             0             0             0
             7Zaporizhya        17.02.2020             0             0             0
             7Zaporizhya        18.02.2020             0             0             0
             7Zaporizhya        19.02.2020             0             0             0
             7Zaporizhya        20.02.2020             0             0             0
             7Zaporizhya        21.02.2020             0             0             0
             7Zaporizhya        22.02.2020             0             0             0
             7Zaporizhya        23.02.2020             0             0             0
             7Zaporizhya        24.02.2020             0             0             0
             7Zaporizhya        25.02.2020             0             0             0
             7Zaporizhya        26.02.2020             0             0             0
             7Zaporizhya        27.02.2020             0             0             0
             7Zaporizhya        28.02.2020             0             0             0
             7Zaporizhya        29.02.2020             0             0             0
             7Zaporizhya        01.03.2020             0             0             0
             7Zaporizhya        02.03.2020             0             0             0
             7Zaporizhya        03.03.2020             0             0             0
             7Zaporizhya        04.03.2020             0             0             0
             7Zaporizhya        05.03.2020             0             0             0
             7Zaporizhya        06.03.2020             0             0             0
             7Zaporizhya        07.03.2020             0             0             0
             7Zaporizhya        08.03.2020             0             0             0
             7Zaporizhya        09.03.2020             0             0             0
             7Zaporizhya        10.03.2020             0             0             0
             7Zaporizhya        11.03.2020             0             0             0
             7Zaporizhya        12.03.2020             0             0             0
             7Zaporizhya        13.03.2020             0             0             0
             7Zaporizhya        14.03.2020             0             0             0
             7Zaporizhya        15.03.2020             0             0             0
             7Zaporizhya        16.03.2020             0             0             0
             7Zaporizhya        17.03.2020             0             0             0
             7Zaporizhya        18.03.2020             0             0             0
             7Zaporizhya        19.03.2020             0             0             0
             7Zaporizhya        20.03.2020             0             0             0
             7Zaporizhya        21.03.2020             0             0             0
             7Zaporizhya        22.03.2020             0             0             0
             7Zaporizhya        23.03.2020             0             0             0
             7Zaporizhya        24.03.2020             2             0             0
             7Zaporizhya        25.03.2020             6             0             0
             7Zaporizhya        26.03.2020             0             0             0
             7Zaporizhya        27.03.2020             2             0             0
             7Zaporizhya        28.03.2020             1             0             1
             7Zaporizhya        29.03.2020             2             0             0
             7Zaporizhya        30.03.2020             0             0             0
             7Zaporizhya        31.03.2020             6             0             2
             7Zaporizhya        01.04.2020             3             0             1
             7Zaporizhya        02.04.2020             6             0             2
             7Zaporizhya        03.04.2020             4             0             0
             7Zaporizhya        04.04.2020             8             0             0
             7Zaporizhya        05.04.2020             1             0             0
             7Zaporizhya        06.04.2020             3             0             0
             7Zaporizhya        07.04.2020             1             0             0
             7Zaporizhya        08.04.2020             8             0             1
             7Zaporizhya        09.04.2020             1             1             1
             7Zaporizhya        10.04.2020            30             0             1
             7Zaporizhya        11.04.2020             0             0             2
             7Zaporizhya        12.04.2020             4             0             0
             7Zaporizhya        13.04.2020             8             1             1
             7Zaporizhya        14.04.2020            14             0             0
             7Zaporizhya        15.04.2020             8             0             0
             7Zaporizhya        16.04.2020             9             0             1
             7Zaporizhya        17.04.2020             2             0             4
             7Zaporizhya        18.04.2020             3             0             3
             7Zaporizhya        19.04.2020             3             0             0
             7Zaporizhya        20.04.2020             3             1             0
             7Zaporizhya        21.04.2020             8             0             4
             7Zaporizhya        22.04.2020            13             1             4
             7Zaporizhya        23.04.2020             9             0             9
             7Zaporizhya        24.04.2020            15             0            17
             7Zaporizhya        25.04.2020            20             1             1
             7Zaporizhya        26.04.2020             4             0             0
             7Zaporizhya        27.04.2020            17             0             8
             7Zaporizhya        28.04.2020            17             0            12
             7Zaporizhya        29.04.2020            19             0            12
             7Zaporizhya        30.04.2020            10             0             4
             7Zaporizhya        01.05.2020             7             0             3
             7Zaporizhya        02.05.2020             5             0             0
             7Zaporizhya        03.05.2020             6             0             0
             7Zaporizhya        04.05.2020             8             0             9
             7Zaporizhya        05.05.2020             4             1             1
             7Zaporizhya        06.05.2020            11             0            17
             7Zaporizhya        07.05.2020             8             1            10
             7Zaporizhya        08.05.2020             8             0            11
             7Zaporizhya        09.05.2020             2             0             7
             7Zaporizhya        10.05.2020             2             1             0
             7Zaporizhya        11.05.2020             0             0             2
             7Zaporizhya        12.05.2020            11             0            14
             7Zaporizhya        13.05.2020            12             0             6
             7Zaporizhya        14.05.2020            11             0            15
             7Zaporizhya        15.05.2020            14             1            21
             7Zaporizhya        16.05.2020             4             0             6
             7Zaporizhya        17.05.2020             3             0             1
             7Zaporizhya        18.05.2020             6             2             7
             7Zaporizhya        19.05.2020             4             0             6
             7Zaporizhya        20.05.2020             5             1             5
             7Zaporizhya        21.05.2020             3             0            10
             7Zaporizhya        22.05.2020             5             0             2
             7Zaporizhya        23.05.2020             3             0             1
             7Zaporizhya        24.05.2020             4             0             1
             7Zaporizhya        25.05.2020             3             0             1
             7Zaporizhya        26.05.2020             7             1             5
             7Zaporizhya        27.05.2020             3             0             4
             7Zaporizhya        28.05.2020            10             0            15
             7Zaporizhya        29.05.2020             6             0             6
             7Zaporizhya        30.05.2020             3             1             3
             7Zaporizhya        31.05.2020             3             0             1
             7Zaporizhya        01.06.2020             9             0             7
             7Zaporizhya        02.06.2020             6             0             1
             7Zaporizhya        03.06.2020             7             0             6
             7Zaporizhya        04.06.2020             9             0             5
             7Zaporizhya        05.06.2020            10             0             6
             7Zaporizhya        06.06.2020             4             0             2
             7Zaporizhya        07.06.2020             2             0             0
             7Zaporizhya        08.06.2020             2             0             0
             7Zaporizhya        09.06.2020             9             1             9
             7Zaporizhya        10.06.2020             2             0             1
             7Zaporizhya        11.06.2020             6             0             9
             7Zaporizhya        12.06.2020             6             1             8
             7Zaporizhya        13.06.2020             5             0             0
             7Zaporizhya        14.06.2020             1             0             0
             8Ivano-Frankivs    22.01.2020             0             0             0
             8Ivano-Frankivs    23.01.2020             0             0             0
             8Ivano-Frankivs    24.01.2020             0             0             0
             8Ivano-Frankivs    25.01.2020             0             0             0
             8Ivano-Frankivs    26.01.2020             0             0             0
             8Ivano-Frankivs    27.01.2020             0             0             0
             8Ivano-Frankivs    28.01.2020             0             0             0
             8Ivano-Frankivs    29.01.2020             0             0             0
             8Ivano-Frankivs    30.01.2020             0             0             0
             8Ivano-Frankivs    31.01.2020             0             0             0
             8Ivano-Frankivs    01.02.2020             0             0             0
             8Ivano-Frankivs    02.02.2020             0             0             0
             8Ivano-Frankivs    03.02.2020             0             0             0
             8Ivano-Frankivs    04.02.2020             0             0             0
             8Ivano-Frankivs    05.02.2020             0             0             0
             8Ivano-Frankivs    06.02.2020             0             0             0
             8Ivano-Frankivs    07.02.2020             0             0             0
             8Ivano-Frankivs    08.02.2020             0             0             0
             8Ivano-Frankivs    09.02.2020             0             0             0
             8Ivano-Frankivs    10.02.2020             0             0             0
             8Ivano-Frankivs    11.02.2020             0             0             0
             8Ivano-Frankivs    12.02.2020             0             0             0
             8Ivano-Frankivs    13.02.2020             0             0             0
             8Ivano-Frankivs    14.02.2020             0             0             0
             8Ivano-Frankivs    15.02.2020             0             0             0
             8Ivano-Frankivs    16.02.2020             0             0             0
             8Ivano-Frankivs    17.02.2020             0             0             0
             8Ivano-Frankivs    18.02.2020             0             0             0
             8Ivano-Frankivs    19.02.2020             0             0             0
             8Ivano-Frankivs    20.02.2020             0             0             0
             8Ivano-Frankivs    21.02.2020             0             0             0
             8Ivano-Frankivs    22.02.2020             0             0             0
             8Ivano-Frankivs    23.02.2020             0             0             0
             8Ivano-Frankivs    24.02.2020             0             0             0
             8Ivano-Frankivs    25.02.2020             0             0             0
             8Ivano-Frankivs    26.02.2020             0             0             0
             8Ivano-Frankivs    27.02.2020             0             0             0
             8Ivano-Frankivs    28.02.2020             0             0             0
             8Ivano-Frankivs    29.02.2020             0             0             0
             8Ivano-Frankivs    01.03.2020             0             0             0
             8Ivano-Frankivs    02.03.2020             0             0             0
             8Ivano-Frankivs    03.03.2020             0             0             0
             8Ivano-Frankivs    04.03.2020             0             0             0
             8Ivano-Frankivs    05.03.2020             0             0             0
             8Ivano-Frankivs    06.03.2020             0             0             0
             8Ivano-Frankivs    07.03.2020             0             0             0
             8Ivano-Frankivs    08.03.2020             0             0             0
             8Ivano-Frankivs    09.03.2020             0             0             0
             8Ivano-Frankivs    10.03.2020             0             0             0
             8Ivano-Frankivs    11.03.2020             0             0             0
             8Ivano-Frankivs    12.03.2020             0             0             0
             8Ivano-Frankivs    13.03.2020             0             0             0
             8Ivano-Frankivs    14.03.2020             0             0             0
             8Ivano-Frankivs    15.03.2020             0             0             0
             8Ivano-Frankivs    16.03.2020             0             0             0
             8Ivano-Frankivs    17.03.2020             0             1             0
             8Ivano-Frankivs    18.03.2020             0             0             0
             8Ivano-Frankivs    19.03.2020             1             0             0
             8Ivano-Frankivs    20.03.2020             1             0             0
             8Ivano-Frankivs    21.03.2020             0             0             0
             8Ivano-Frankivs    22.03.2020             3             0             0
             8Ivano-Frankivs    23.03.2020             0             1             0
             8Ivano-Frankivs    24.03.2020             0             1             0
             8Ivano-Frankivs    25.03.2020            11             0             0
             8Ivano-Frankivs    26.03.2020             8             0             0
             8Ivano-Frankivs    27.03.2020             4             0             0
             8Ivano-Frankivs    28.03.2020            13             0             0
             8Ivano-Frankivs    29.03.2020             0             0             0
             8Ivano-Frankivs    30.03.2020             5             2             0
             8Ivano-Frankivs    31.03.2020            21             1             1
             8Ivano-Frankivs    01.04.2020            11             0             0
             8Ivano-Frankivs    02.04.2020            17             0             0
             8Ivano-Frankivs    03.04.2020             5             1             2
             8Ivano-Frankivs    04.04.2020            16             1             1
             8Ivano-Frankivs    05.04.2020            36             2             0
             8Ivano-Frankivs    06.04.2020            43             8             0
             8Ivano-Frankivs    07.04.2020            15             4             0
             8Ivano-Frankivs    08.04.2020            67             1             1
             8Ivano-Frankivs    09.04.2020             8             6             1
             8Ivano-Frankivs    10.04.2020            35             0             5
             8Ivano-Frankivs    11.04.2020            37             2             1
             8Ivano-Frankivs    12.04.2020             4             2             0
             8Ivano-Frankivs    13.04.2020            20             0             1
             8Ivano-Frankivs    14.04.2020            51             1             3
             8Ivano-Frankivs    15.04.2020            30             3             3
             8Ivano-Frankivs    16.04.2020            34             1             3
             8Ivano-Frankivs    17.04.2020            16             3            12
             8Ivano-Frankivs    18.04.2020            49             2             4
             8Ivano-Frankivs    19.04.2020            35             2             6
             8Ivano-Frankivs    20.04.2020            15             2            14
             8Ivano-Frankivs    21.04.2020            48             5             9
             8Ivano-Frankivs    22.04.2020            42             1             6
             8Ivano-Frankivs    23.04.2020            14             1             2
             8Ivano-Frankivs    24.04.2020            36             0            52
             8Ivano-Frankivs    25.04.2020            37             0             0
             8Ivano-Frankivs    26.04.2020             1             0             0
             8Ivano-Frankivs    27.04.2020            53             4            16
             8Ivano-Frankivs    28.04.2020            22             0             3
             8Ivano-Frankivs    29.04.2020            36             3             5
             8Ivano-Frankivs    30.04.2020            26             0            97
             8Ivano-Frankivs    01.05.2020            36             0             2
             8Ivano-Frankivs    02.05.2020            19             0             2
             8Ivano-Frankivs    03.05.2020            18             1             0
             8Ivano-Frankivs    04.05.2020            29             0            64
             8Ivano-Frankivs    05.05.2020            23             1            42
             8Ivano-Frankivs    06.05.2020            18             0             7
             8Ivano-Frankivs    07.05.2020            23             0            66
             8Ivano-Frankivs    08.05.2020            17             1            40
             8Ivano-Frankivs    09.05.2020            28             1             8
             8Ivano-Frankivs    10.05.2020             2             2             1
             8Ivano-Frankivs    11.05.2020             4             0             3
             8Ivano-Frankivs    12.05.2020            16             1            32
             8Ivano-Frankivs    13.05.2020            28             2            23
             8Ivano-Frankivs    14.05.2020            21             1             1
             8Ivano-Frankivs    15.05.2020            12             0            22
             8Ivano-Frankivs    16.05.2020            17             2             6
             8Ivano-Frankivs    17.05.2020             4             0             3
             8Ivano-Frankivs    18.05.2020            14             1             7
             8Ivano-Frankivs    19.05.2020             9             0            20
             8Ivano-Frankivs    20.05.2020            10             0            28
             8Ivano-Frankivs    21.05.2020             6             0            25
             8Ivano-Frankivs    22.05.2020            11             0            23
             8Ivano-Frankivs    23.05.2020             3             0            24
             8Ivano-Frankivs    24.05.2020             5             0             0
             8Ivano-Frankivs    25.05.2020            31             2            34
             8Ivano-Frankivs    26.05.2020            12             1            35
             8Ivano-Frankivs    27.05.2020            10             4            39
             8Ivano-Frankivs    28.05.2020            29             1            27
             8Ivano-Frankivs    29.05.2020            32             1             8
             8Ivano-Frankivs    30.05.2020            34             2            41
             8Ivano-Frankivs    31.05.2020            20             0             0
             8Ivano-Frankivs    01.06.2020            18             0             4
             8Ivano-Frankivs    02.06.2020            21             2            28
             8Ivano-Frankivs    03.06.2020            22             1             7
             8Ivano-Frankivs    04.06.2020            41             0             1
             8Ivano-Frankivs    05.06.2020            13             0            25
             8Ivano-Frankivs    06.06.2020            21             0            47
             8Ivano-Frankivs    07.06.2020             7             2             0
             8Ivano-Frankivs    08.06.2020            22             1             3
             8Ivano-Frankivs    09.06.2020            22             0             0
             8Ivano-Frankivs    10.06.2020            28             0             2
             8Ivano-Frankivs    11.06.2020            14             0             7
             8Ivano-Frankivs    12.06.2020            35             0             0
             8Ivano-Frankivs    13.06.2020            27             0            11
             8Ivano-Frankivs    14.06.2020            10             0            15
             9Kyiv              22.01.2020             0             0             0
             9Kyiv              23.01.2020             0             0             0
             9Kyiv              24.01.2020             0             0             0
             9Kyiv              25.01.2020             0             0             0
             9Kyiv              26.01.2020             0             0             0
             9Kyiv              27.01.2020             0             0             0
             9Kyiv              28.01.2020             0             0             0
             9Kyiv              29.01.2020             0             0             0
             9Kyiv              30.01.2020             0             0             0
             9Kyiv              31.01.2020             0             0             0
             9Kyiv              01.02.2020             0             0             0
             9Kyiv              02.02.2020             0             0             0
             9Kyiv              03.02.2020             0             0             0
             9Kyiv              04.02.2020             0             0             0
             9Kyiv              05.02.2020             0             0             0
             9Kyiv              06.02.2020             0             0             0
             9Kyiv              07.02.2020             0             0             0
             9Kyiv              08.02.2020             0             0             0
             9Kyiv              09.02.2020             0             0             0
             9Kyiv              10.02.2020             0             0             0
             9Kyiv              11.02.2020             0             0             0
             9Kyiv              12.02.2020             0             0             0
             9Kyiv              13.02.2020             0             0             0
             9Kyiv              14.02.2020             0             0             0
             9Kyiv              15.02.2020             0             0             0
             9Kyiv              16.02.2020             0             0             0
             9Kyiv              17.02.2020             0             0             0
             9Kyiv              18.02.2020             0             0             0
             9Kyiv              19.02.2020             0             0             0
             9Kyiv              20.02.2020             0             0             0
             9Kyiv              21.02.2020             0             0             0
             9Kyiv              22.02.2020             0             0             0
             9Kyiv              23.02.2020             0             0             0
             9Kyiv              24.02.2020             0             0             0
             9Kyiv              25.02.2020             0             0             0
             9Kyiv              26.02.2020             0             0             0
             9Kyiv              27.02.2020             0             0             0
             9Kyiv              28.02.2020             0             0             0
             9Kyiv              29.02.2020             0             0             0
             9Kyiv              01.03.2020             0             0             0
             9Kyiv              02.03.2020             0             0             0
             9Kyiv              03.03.2020             0             0             0
             9Kyiv              04.03.2020             0             0             0
             9Kyiv              05.03.2020             0             0             0
             9Kyiv              06.03.2020             0             0             0
             9Kyiv              07.03.2020             0             0             0
             9Kyiv              08.03.2020             0             0             0
             9Kyiv              09.03.2020             0             0             0
             9Kyiv              10.03.2020             0             0             0
             9Kyiv              11.03.2020             0             0             0
             9Kyiv              12.03.2020             0             0             0
             9Kyiv              13.03.2020             0             0             0
             9Kyiv              14.03.2020             0             0             0
             9Kyiv              15.03.2020             0             0             0
             9Kyiv              16.03.2020             0             0             0
             9Kyiv              17.03.2020             1             0             0
             9Kyiv              18.03.2020             1             0             0
             9Kyiv              19.03.2020             0             0             0
             9Kyiv              20.03.2020             2             0             0
             9Kyiv              21.03.2020             0             0             0
             9Kyiv              22.03.2020             0             0             0
             9Kyiv              23.03.2020            11             0             0
             9Kyiv              24.03.2020             5             0             0
             9Kyiv              25.03.2020             0             0             0
             9Kyiv              26.03.2020             6             0             0
             9Kyiv              27.03.2020             8             0             0
             9Kyiv              28.03.2020             4             0             0
             9Kyiv              29.03.2020             3             0             0
             9Kyiv              30.03.2020             2             1             1
             9Kyiv              31.03.2020             4             0             0
             9Kyiv              01.04.2020             8             0             0
             9Kyiv              02.04.2020             4             1             2
             9Kyiv              03.04.2020             2             0             0
             9Kyiv              04.04.2020            10             0             0
             9Kyiv              05.04.2020            10             1             0
             9Kyiv              06.04.2020             5             0             0
             9Kyiv              07.04.2020            19             0             0
             9Kyiv              08.04.2020            10             1             3
             9Kyiv              09.04.2020            10             0             0
             9Kyiv              10.04.2020            12             0             4
             9Kyiv              11.04.2020            66             0             1
             9Kyiv              12.04.2020             4             1             0
             9Kyiv              13.04.2020            10             1             2
             9Kyiv              14.04.2020             4             1             2
             9Kyiv              15.04.2020            25             0             0
             9Kyiv              16.04.2020            17             0             3
             9Kyiv              17.04.2020            24             1             6
             9Kyiv              18.04.2020            13             1             1
             9Kyiv              19.04.2020            40             0             4
             9Kyiv              20.04.2020            30             1             2
             9Kyiv              21.04.2020            27             0             5
             9Kyiv              22.04.2020            62             0             1
             9Kyiv              23.04.2020            37             0            12
             9Kyiv              24.04.2020            11             0             1
             9Kyiv              25.04.2020            25             0             6
             9Kyiv              26.04.2020            44             1             9
             9Kyiv              27.04.2020            32             0            16
             9Kyiv              28.04.2020            40             2             1
             9Kyiv              29.04.2020            10             3             9
             9Kyiv              30.04.2020            52             0             2
             9Kyiv              01.05.2020            17             0             1
             9Kyiv              02.05.2020            53             0             2
             9Kyiv              03.05.2020            38             0             4
             9Kyiv              04.05.2020            36             0             4
             9Kyiv              05.05.2020            15             2             5
             9Kyiv              06.05.2020            14             0            20
             9Kyiv              07.05.2020            26             1            14
             9Kyiv              08.05.2020            25             0            15
             9Kyiv              09.05.2020            22             0            48
             9Kyiv              10.05.2020            31             2             8
             9Kyiv              11.05.2020            12             1             9
             9Kyiv              12.05.2020            27             1            21
             9Kyiv              13.05.2020            22             0            10
             9Kyiv              14.05.2020            30             2            14
             9Kyiv              15.05.2020            36             2            19
             9Kyiv              16.05.2020            57             0            10
             9Kyiv              17.05.2020            23             0             9
             9Kyiv              18.05.2020            26             0            11
             9Kyiv              19.05.2020            36             0            48
             9Kyiv              20.05.2020            35             1            17
             9Kyiv              21.05.2020            32             0            38
             9Kyiv              22.05.2020            42             0            37
             9Kyiv              23.05.2020            12             0            19
             9Kyiv              24.05.2020            36             0            17
             9Kyiv              25.05.2020            25             1            13
             9Kyiv              26.05.2020            31             1             9
             9Kyiv              27.05.2020            17             2            11
             9Kyiv              28.05.2020            28             0            10
